level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	640	720	-1	
2	1	1	0	0	0	44	346	531	13	-1	
3	1	1	1	0	0	44	346	531	13	-1	
4	1	1	1	1	0	44	346	531	13	-1	
5	1	1	1	1	1	44	346	37	12	68	{Salem
5	1	1	1	1	2	86	346	20	10	95	and
5	1	1	1	1	3	111	346	24	10	94	Zhai
5	1	1	1	1	4	141	346	29	12	92	1997]
5	1	1	1	1	5	269	346	39	13	65	[Cheng
5	1	1	1	1	6	313	347	10	9	95	et
5	1	1	1	1	7	328	346	9	10	96	al.
5	1	1	1	1	8	345	346	30	12	81	2014)
5	1	1	1	1	9	473	338	36	28	91	[Goel
5	1	1	1	1	10	508	338	15	28	96	et
5	1	1	1	1	11	529	347	8	10	81	al.
5	1	1	1	1	12	545	348	30	11	61	2015]
2	1	2	0	0	0	270	508	324	12	-1	
3	1	2	1	0	0	270	508	324	12	-1	
4	1	2	1	1	0	270	508	324	12	-1	
5	1	2	1	1	1	270	508	32	11	91	[Zhao
5	1	2	1	1	2	307	510	10	8	96	et
5	1	2	1	1	3	322	508	8	10	89	al.
5	1	2	1	1	4	338	509	31	11	73	2014),
5	1	2	1	1	5	461	508	64	12	15	[Ashbrook
5	1	2	1	1	6	532	510	10	8	96	et
5	1	2	1	1	7	547	508	8	10	94	al.
5	1	2	1	1	8	563	509	31	11	88	2015]
2	1	3	0	0	0	0	174	640	372	-1	
3	1	3	1	0	0	0	174	640	372	-1	
4	1	3	1	1	0	0	174	640	372	-1	
5	1	3	1	1	1	0	174	640	372	95	 

